round,steps,coins_collected,bombs_dropped,crates_destroyed,killed_self,invalid_actions,kills,killed_by_opponent,total_reward,epsilon
1003,28,0,4,11,1,0,0,0,-70.0,0.4052
1004,5,0,1,3,1,0,0,0,-69.0,0.4048
1005,96,4,9,28,1,0,0,0,-207.0,0.4044
1006,16,0,2,5,1,0,0,0,-95.0,0.404
1007,7,0,1,1,1,0,0,0,-51.0,0.4036
1008,16,0,2,7,1,0,0,0,-76.0,0.4031
1009,8,0,1,3,1,0,0,0,-42.0,0.4027
1010,6,0,1,2,1,0,0,0,-39.0,0.4023
1011,5,0,1,3,1,0,0,0,-69.0,0.4019
1012,8,0,1,2,1,0,0,0,-51.0,0.4015
1013,26,0,3,8,1,0,0,0,-98.0,0.4011
1014,8,0,1,3,1,0,0,0,-42.0,0.4007
1015,96,1,8,18,1,0,0,0,-271.0,0.4003
1016,6,0,1,3,1,0,0,0,-41.0,0.3999
1017,125,2,10,21,1,0,0,0,-368.0,0.3995
1018,38,2,4,9,1,0,0,0,-119.0,0.3991
1019,14,0,2,6,1,0,0,0,-63.0,0.3987
1020,6,0,1,2,1,0,0,0,-39.0,0.3983
1021,6,0,1,3,1,0,0,0,-36.0,0.3979
1022,26,1,3,9,1,0,0,0,-47.0,0.3975
1023,20,2,2,7,1,0,0,0,-66.0,0.3971
1024,7,0,1,5,1,0,0,0,-45.0,0.3967
1025,7,0,1,6,1,0,0,0,-40.0,0.3963
1026,24,1,3,6,1,0,0,0,-94.0,0.396
1027,6,0,1,3,1,0,0,0,-36.0,0.3956
1028,29,0,3,16,1,0,0,0,-78.0,0.3952
1029,5,0,1,3,1,0,0,0,-69.0,0.3948
1030,59,1,7,14,1,0,0,0,-199.0,0.3944
1031,22,0,3,7,1,0,0,0,-105.0,0.394
1032,6,0,1,4,1,0,0,0,-74.0,0.3936
1033,15,0,2,4,1,0,0,0,-79.0,0.3932
1034,6,0,1,3,1,0,0,0,-39.0,0.3928
1035,7,0,1,3,1,0,0,0,-44.0,0.3924
1036,46,1,4,6,1,0,0,0,-207.0,0.392
1037,9,0,1,3,1,0,0,0,-59.0,0.3916
1038,83,0,9,14,1,0,0,0,-293.0,0.3912
1039,30,0,4,7,1,0,0,0,-144.0,0.3908
1040,7,0,1,3,1,0,0,0,-50.0,0.3904
1041,6,0,1,2,1,0,0,0,-44.0,0.3901
1042,7,0,1,3,1,0,0,0,-40.0,0.3897
1043,6,0,1,3,1,0,0,0,-39.0,0.3893
1044,7,0,1,3,1,0,0,0,-54.0,0.3889
1045,7,0,1,5,1,0,0,0,-47.0,0.3885
1046,35,0,4,9,1,0,0,0,-91.0,0.3881
1047,15,1,2,6,1,0,0,0,-53.0,0.3877
1048,7,0,1,2,1,0,0,0,-47.0,0.3873
1049,18,0,2,6,1,0,0,0,-85.0,0.3869
1050,18,0,2,4,1,0,0,0,-102.0,0.3866
1051,34,0,4,14,1,0,0,0,-127.0,0.3862
1052,9,0,1,3,1,0,0,0,-59.0,0.3858
1053,6,0,1,3,1,0,0,0,-36.0,0.3854
1054,5,0,1,3,1,0,0,0,-59.0,0.385
1055,23,0,3,10,1,0,0,0,-73.0,0.3846
1056,23,1,2,6,1,0,0,0,-88.0,0.3842
1057,64,2,6,20,1,0,0,0,-171.0,0.3839
1058,22,0,3,4,1,0,0,0,-139.0,0.3835
1059,33,1,4,8,1,0,0,0,-115.0,0.3831
1060,13,0,2,9,1,0,0,0,-55.0,0.3827
1061,7,0,1,1,1,0,0,0,-57.0,0.3823
1062,17,0,2,3,1,0,0,0,-98.0,0.3819
1063,24,0,3,9,1,0,0,0,-93.0,0.3816
1064,6,0,1,2,1,0,0,0,-39.0,0.3812
1065,9,0,1,5,1,0,0,0,-50.0,0.3808
1066,17,1,2,6,1,0,0,0,-40.0,0.3804
1067,6,0,1,2,1,0,0,0,-64.0,0.38
1068,28,0,4,15,1,0,0,0,-94.0,0.3797
1069,31,0,4,14,1,0,0,0,-75.0,0.3793
1070,8,0,1,3,1,0,0,0,-52.0,0.3789
1071,9,0,1,3,1,0,0,0,-77.0,0.3785
1072,35,0,4,12,1,0,0,0,-111.0,0.3781
1073,20,0,2,6,1,0,0,0,-107.0,0.3778
1074,7,0,1,3,1,0,0,0,-44.0,0.3774
1075,135,0,9,26,1,1,0,0,-424.0,0.377
1076,21,0,3,11,1,0,0,0,-65.0,0.3766
1077,36,0,4,9,1,0,0,0,-126.0,0.3763
1078,7,0,1,2,1,0,0,0,-50.0,0.3759
1079,25,0,3,13,1,0,0,0,-64.0,0.3755
1080,6,0,1,3,1,0,0,0,-57.0,0.3751
1081,5,0,1,4,1,0,0,0,-66.0,0.3748
1082,59,1,7,21,1,0,0,0,-141.0,0.3744
1083,28,1,2,7,1,0,0,0,-113.0,0.374
1084,6,0,1,3,1,0,0,0,-36.0,0.3736
1085,18,1,2,9,1,0,0,0,-62.0,0.3733
1086,8,0,1,3,1,0,0,0,-54.0,0.3729
1087,7,0,1,5,1,0,0,0,-45.0,0.3725
1088,62,2,7,17,1,0,0,0,-120.0,0.3721
1089,35,0,4,8,1,0,0,0,-128.0,0.3718
1090,27,1,3,9,1,0,0,0,-117.0,0.3714
1091,5,0,1,4,1,0,0,0,-66.0,0.371
1092,29,0,4,8,1,0,0,0,-114.0,0.3707
1093,28,0,4,10,1,0,0,0,-90.0,0.3703
1094,21,0,3,10,1,0,0,0,-69.0,0.3699
1095,23,0,3,8,1,0,0,0,-91.0,0.3695
1096,9,0,1,3,1,0,0,0,-65.0,0.3692
1097,14,0,2,5,1,0,0,0,-72.0,0.3688
1098,13,0,2,5,1,0,0,0,-56.0,0.3684
1099,103,1,9,17,1,0,0,0,-226.0,0.3681
1100,8,0,1,3,1,0,0,0,-52.0,0.3677
1101,21,1,2,9,1,0,0,0,-89.0,0.3673
1102,18,1,2,6,1,0,0,0,-76.0,0.367
1103,87,3,9,20,1,0,0,0,-212.0,0.3666
1104,6,0,1,2,1,0,0,0,-39.0,0.3662
1105,7,0,1,3,1,0,0,0,-46.0,0.3659
1106,24,0,3,6,1,0,0,0,-99.0,0.3655
1107,7,0,1,3,1,0,0,0,-44.0,0.3651
1108,62,0,8,15,1,0,0,0,-206.0,0.3648
1109,63,2,7,17,1,1,0,0,-147.0,0.3644
1110,55,1,5,9,1,0,0,0,-210.0,0.364
1111,8,0,1,2,1,0,0,0,-55.0,0.3637
1112,6,0,1,3,1,0,0,0,-36.0,0.3633
1113,34,1,3,13,1,0,0,0,-114.0,0.3629
1114,6,0,1,2,1,0,0,0,-58.0,0.3626
1115,37,0,5,13,1,0,0,0,-110.0,0.3622
1116,34,1,3,8,1,0,0,0,-122.0,0.3619
1117,7,0,1,2,1,0,0,0,-49.0,0.3615
1118,26,1,3,12,1,0,0,0,-80.0,0.3611
1119,7,0,1,4,1,0,0,0,-48.0,0.3608
1120,29,1,3,12,1,0,0,0,-68.0,0.3604
1121,13,0,2,4,1,0,0,0,-67.0,0.3601
1122,53,0,6,8,1,0,0,0,-176.0,0.3597
1123,56,1,5,12,1,0,0,0,-160.0,0.3593
1124,6,0,1,3,1,0,0,0,-36.0,0.359
1125,22,0,3,9,1,0,0,0,-87.0,0.3586
1126,15,0,2,8,1,0,0,0,-58.0,0.3583
1127,62,2,5,13,1,0,0,0,-209.0,0.3579
1128,5,0,1,4,1,0,0,0,-66.0,0.3575
1129,57,2,6,16,1,0,0,0,-145.0,0.3572
1130,26,0,3,13,1,0,0,0,-91.0,0.3568
1131,57,1,6,15,1,0,0,0,-136.0,0.3565
1132,119,2,9,23,1,1,0,0,-339.0,0.3561
1133,33,1,4,13,1,0,0,0,-91.0,0.3558
1134,6,0,1,2,1,0,0,0,-39.0,0.3554
1135,22,0,3,6,1,0,0,0,-123.0,0.355
1136,71,2,7,18,1,0,0,0,-197.0,0.3547
1137,18,1,2,7,1,0,0,0,-77.0,0.3543
1138,14,0,2,8,1,0,0,0,-66.0,0.354
1139,22,0,3,9,1,0,0,0,-88.0,0.3536
1140,13,0,2,7,1,0,0,0,-66.0,0.3533
1141,54,3,5,15,1,0,0,0,-104.0,0.3529
1142,70,0,4,8,1,0,0,0,-265.0,0.3526
1143,108,2,9,22,1,0,0,0,-289.0,0.3522
1144,118,1,9,20,1,0,0,0,-372.0,0.3519
1145,52,1,6,13,1,0,0,0,-127.0,0.3515
1146,41,1,4,10,1,0,0,0,-146.0,0.3512
1147,6,0,1,3,1,0,0,0,-36.0,0.3508
1148,31,0,4,12,1,0,0,0,-108.0,0.3505
1149,102,5,9,21,1,0,0,0,-149.0,0.3501
1150,5,0,1,3,1,0,0,0,-69.0,0.3498
1151,6,0,1,2,1,0,0,0,-44.0,0.3494
1152,5,0,1,4,1,0,0,0,-66.0,0.3491
1153,15,0,2,6,1,0,0,0,-73.0,0.3487
1154,21,1,2,5,1,0,0,0,-91.0,0.3484
1155,6,0,1,3,1,0,0,0,-39.0,0.348
1156,39,0,5,13,1,0,0,0,-162.0,0.3477
1157,5,0,1,4,1,0,0,0,-66.0,0.3473
1158,5,0,1,1,1,0,0,0,-75.0,0.347
1159,72,1,8,23,1,0,0,0,-131.0,0.3466
1160,16,0,2,6,1,0,0,0,-85.0,0.3463
1161,41,0,5,19,1,0,0,0,-134.0,0.3459
1162,7,0,1,3,1,0,0,0,-44.0,0.3456
1163,28,0,3,6,1,0,0,0,-99.0,0.3452
1164,29,1,3,9,1,0,0,0,-115.0,0.3449
1165,7,0,1,5,1,0,0,0,-49.0,0.3445
1166,21,0,3,10,1,0,0,0,-59.0,0.3442
1167,164,1,11,16,0,0,0,1,-451.0,0.3439
1168,26,0,3,8,1,0,0,0,-82.0,0.3435
1169,5,0,1,3,1,0,0,0,-69.0,0.3432
1170,48,1,5,18,1,0,0,0,-119.0,0.3428
1171,355,2,27,32,1,0,0,0,-1060.0,0.3425
1172,7,0,1,2,1,0,0,0,-53.0,0.3421
1173,7,0,1,3,1,0,0,0,-46.0,0.3418
1174,13,0,2,6,1,0,0,0,-66.0,0.3415
1175,6,0,1,2,1,0,0,0,-44.0,0.3411
1176,27,1,3,11,1,0,0,0,-77.0,0.3408
1177,6,0,1,2,1,0,0,0,-39.0,0.3404
1178,23,0,3,11,1,0,0,0,-85.0,0.3401
1179,42,0,5,12,1,0,0,0,-127.0,0.3398
1180,56,0,6,15,1,0,0,0,-158.0,0.3394
1181,14,0,2,4,1,0,0,0,-98.0,0.3391
1182,31,0,3,10,1,0,0,0,-105.0,0.3387
1183,9,0,1,2,1,0,0,0,-59.0,0.3384
1184,6,0,1,2,1,0,0,0,-37.0,0.3381
1185,30,0,4,13,1,0,0,0,-106.0,0.3377
1186,7,0,1,3,1,0,0,0,-44.0,0.3374
1187,7,0,1,2,1,0,0,0,-50.0,0.337
1188,5,0,1,4,1,0,0,0,-66.0,0.3367
1189,5,0,1,2,1,0,0,0,-72.0,0.3364
1190,15,0,2,7,1,0,0,0,-59.0,0.336
1191,6,0,1,2,1,0,0,0,-44.0,0.3357
1192,25,0,3,9,1,0,0,0,-86.0,0.3354
1193,17,0,2,6,1,0,0,0,-78.0,0.335
1194,9,0,1,2,1,0,0,0,-59.0,0.3347
1195,21,0,3,6,1,0,0,0,-96.0,0.3344
1196,22,0,3,4,1,0,0,0,-128.0,0.334
1197,15,0,2,8,1,0,0,0,-65.0,0.3337
1198,59,0,7,19,1,0,0,0,-168.0,0.3334
1199,25,0,3,12,1,0,0,0,-74.0,0.333
1200,17,0,2,3,1,0,0,0,-110.0,0.3327
1201,41,1,5,11,1,0,0,0,-165.0,0.3324
1202,42,1,4,7,1,0,0,0,-113.0,0.332
1203,13,0,2,6,1,0,0,0,-63.0,0.3317
1204,14,0,2,6,1,0,0,0,-30.0,0.3314
1205,104,1,7,16,1,0,0,0,-213.0,0.331
1206,28,1,3,8,1,0,0,0,-111.0,0.3307
1207,6,0,1,4,1,0,0,0,-74.0,0.3304
1208,34,0,4,6,1,0,0,0,-150.0,0.33
1209,21,0,3,9,1,0,0,0,-85.0,0.3297
1210,30,0,4,12,1,0,0,0,-95.0,0.3294
1211,8,0,1,3,1,0,0,0,-52.0,0.329
1212,6,0,1,2,1,0,0,0,-37.0,0.3287
1213,13,0,2,8,1,0,0,0,-53.0,0.3284
1214,6,0,1,3,1,0,0,0,-36.0,0.3281
1215,28,1,3,9,1,0,0,0,-90.0,0.3277
1216,27,0,4,12,1,0,0,0,-94.0,0.3274
1217,23,0,3,6,1,0,0,0,-99.0,0.3271
1218,22,0,3,6,1,0,0,0,-84.0,0.3268
1219,37,0,5,6,1,0,0,0,-142.0,0.3264
1220,14,0,2,3,1,0,0,0,-73.0,0.3261
1221,43,0,6,14,1,0,0,0,-133.0,0.3258
1222,42,2,4,14,1,0,0,0,-92.0,0.3254
1223,62,1,6,13,0,0,0,1,-219.0,0.3251
1224,43,0,6,13,1,0,0,0,-133.0,0.3248
1225,7,0,1,2,1,0,0,0,-50.0,0.3245
1226,7,0,1,1,1,0,0,0,-51.0,0.3241
1227,8,0,1,4,1,0,0,0,-86.0,0.3238
1228,13,0,2,4,1,0,0,0,-87.0,0.3235
1229,5,0,1,4,1,0,0,0,-66.0,0.3232
1230,20,0,3,7,1,0,0,0,-58.0,0.3229
1231,18,0,2,5,1,0,0,0,-93.0,0.3225
1232,13,0,2,4,1,0,0,0,-73.0,0.3222
1233,13,0,2,3,1,0,0,0,-78.0,0.3219
1234,7,0,1,1,1,0,0,0,-87.0,0.3216
1235,6,0,1,2,1,0,0,0,-39.0,0.3212
1236,42,0,6,14,1,0,0,0,-118.0,0.3209
1237,13,0,2,8,1,0,0,0,-52.0,0.3206
1238,13,0,2,5,1,0,0,0,-62.0,0.3203
1239,6,0,1,3,1,0,0,0,-39.0,0.32
1240,21,0,3,9,1,0,0,0,-87.0,0.3196
1241,13,0,2,6,1,0,0,0,-64.0,0.3193
1242,13,0,2,5,1,0,0,0,-71.0,0.319
1243,6,0,1,2,1,0,0,0,-39.0,0.3187
1244,105,2,8,21,1,0,0,0,-232.0,0.3184
1245,22,0,3,9,1,0,0,0,-83.0,0.318
1246,105,3,9,20,1,0,0,0,-235.0,0.3177
1247,14,0,2,2,1,0,0,0,-95.0,0.3174
1248,8,0,1,4,1,0,0,0,-54.0,0.3171
1249,15,0,2,5,1,0,0,0,-74.0,0.3168
1250,5,0,1,3,1,0,0,0,-69.0,0.3165
1251,40,0,5,10,0,0,0,1,-78.0,0.3161
1252,42,1,4,11,1,0,0,0,-122.0,0.3158
1253,6,0,1,4,1,0,0,0,-74.0,0.3155
1254,90,0,7,14,1,0,0,0,-237.0,0.3152
1255,13,0,2,6,1,0,0,0,-39.0,0.3149
1256,17,1,2,4,1,0,0,0,-73.0,0.3146
1257,38,0,4,9,1,0,0,0,-158.0,0.3142
1258,8,0,1,2,1,0,0,0,-54.0,0.3139
1259,112,1,10,12,1,0,1,0,-287.0,0.3136
1260,7,0,1,2,1,0,0,0,-50.0,0.3133
1261,9,0,1,6,1,0,0,0,-60.0,0.313
1262,40,1,5,17,1,0,0,0,-96.0,0.3127
1263,70,1,8,21,1,0,0,0,-142.0,0.3124
1264,24,0,3,8,1,0,0,0,-98.0,0.3121
1265,46,0,5,13,1,0,0,0,-163.0,0.3117
1266,24,0,3,7,1,0,0,0,-106.0,0.3114
1267,20,0,3,11,1,0,0,0,-54.0,0.3111
1268,13,0,2,2,1,0,0,0,-81.0,0.3108
1269,5,0,1,3,1,0,0,0,-69.0,0.3105
1270,39,2,4,13,1,0,0,0,-100.0,0.3102
1271,67,1,7,20,1,0,0,0,-167.0,0.3099
1272,41,2,4,11,1,0,0,0,-63.0,0.3096
1273,6,0,1,3,1,0,0,0,-39.0,0.3093
1274,20,0,3,10,1,0,0,0,-71.0,0.3089
1275,5,0,1,2,1,0,0,0,-72.0,0.3086
1276,72,2,8,22,1,0,0,0,-149.0,0.3083
1277,79,2,8,25,0,0,0,1,-116.0,0.308
1278,18,1,2,5,1,0,0,0,-68.0,0.3077
1279,19,1,2,9,1,0,0,0,-65.0,0.3074
